"acci_id","acci_time","acci_name","acci_x","acci_y"
"3443304205","12/02/2019 17:12:32","حادث صدم حاجز- بسيط","25.155711900000","55.462428000000"
"3443313724","12/02/2019 17:37:08","حادث اصطدام بين سيارتين- بسيط","24.919565900000","55.103072500000"
"3443330557","12/02/2019 18:17:38","حادث ضد مجهول- بسيط","25.105257200000","55.164884900000"
"3443327540","12/02/2019 18:09:54","حادث اصطدام بين سيارتين- بسيط","25.214672900000","55.274538400000"
"3443279776","12/02/2019 16:18:51","حادث اصطدام بين عدة سيارات- بسيط","25.178558800000","55.278694300000"
"3443272816","12/02/2019 16:05:46","تعطل مركبة على طريق عام","24.974124400000","55.141925000000"
"3443309018","12/02/2019 17:24:07","حادث اصطدام بين عدة سيارات- بسيط","25.112072700000","55.350583000000"
"3443274434","12/02/2019 16:09:17","حادث اصطدام بين سيارتين- بليغ","25.189838000000","55.291508100000"
"3443310429","12/02/2019 17:28:09","حادث اصطدام بين سيارتين- بسيط","25.243625700000","55.296487200000"
"3443321358","12/02/2019 17:53:13","تطاير أجسام على مركبة","25.135466800000","55.231317200000"
"3443314457","12/02/2019 17:39:38","حادث اصطدام بين سيارتين- بسيط","25.121048100000","55.225215200000"
"3443315764","12/02/2019 17:42:05","حادث اصطدام بين سيارتين- بسيط","25.275401700000","55.298059600000"
"3443313313","12/02/2019 17:35:39","حادث اصطدام بين سيارتين- بسيط","25.209395800000","55.278748400000"
"3443303234","12/02/2019 17:10:11","حادث صدم و هروب- بسيط","25.056705500000","55.164562100000"
"3443314480","12/02/2019 17:39:44","تعطل مركبة على طريق عام","25.071040900000","55.301527000000"
"3443304706","12/02/2019 17:13:34","حادث صدم جدار- بسيط","25.097292300000","55.382561600000"
"3443310074","12/02/2019 17:27:38","تطاير أجسام على مركبة","25.163579900000","55.417714400000"
"3443320896","12/02/2019 17:52:28","تطاير أجسام على مركبة","25.283967000000","55.351913500000"
"3443289571","12/02/2019 16:40:24","تعطل مركبة على طريق عام","25.107804100000","55.377101700000"
"3443270205","12/02/2019 16:00:01","حادث تدهور دراجة- بسيط","25.223966200000","55.258975000000"
"3443293899","12/02/2019 16:49:22","تعطل مركبة على طريق عام","25.268103100000","55.377499600000"
"3443294280","12/02/2019 16:50:13","حادث صدم مبنى او بيوت او معرض- بسيط","25.077461100000","55.123397000000"
"3443285565","12/02/2019 16:30:36","حادث صدم حاجز- بسيط","25.189527100000","55.263212700000"
"3443286744","12/02/2019 16:33:46","حادث اصطدام بين سيارتين- بسيط","25.048330900000","55.130738600000"
"3443276272","12/02/2019 16:11:12","حادث اصطدام بين سيارتين- بسيط","25.130249200000","55.210664200000"
"3443290215","12/02/2019 16:41:54","حادث صدم دراجة- بسيط","25.167598000000","55.402696100000"
"3443291384","12/02/2019 16:42:58","تطاير أجسام على مركبة","25.005510300000","55.172083200000"
"3443292473","12/02/2019 16:45:28","وجود جسم في الشارع","25.205678700000","55.399430900000"
"3443273378","12/02/2019 16:07:24","حادث صدم حاجز- بسيط","25.138245200000","55.242008200000"
"3443291223","12/02/2019 16:42:46","حادث اصطدام بين سيارتين- بسيط","25.098239500000","55.189450000000"
"3443292808","12/02/2019 16:46:13","حادث اصطدام بين سيارتين- بسيط","24.988050300000","55.165151500000"
"3443295958","12/02/2019 16:54:14","حادث صدم جدار- بسيط","25.212634500000","55.420626500000"
"3443294635","12/02/2019 16:50:59","حادث صدم مبنى او بيوت او معرض- بسيط","25.307339200000","55.340174600000"
"3443260443","12/02/2019 15:34:28","حادث صدم و هروب- بسيط","25.075702000000","55.140967300000"
"3443288619","12/02/2019 16:38:15","حادث تدهور دراجة- بسيط","25.024365700000","55.446337700000"
"3443260577","12/02/2019 15:35:01","حادث صدم دراجة- بليغ","25.212531900000","55.410256200000"
"3443267181","12/02/2019 15:50:59","حادث صدم جدار- بسيط","25.205131400000","55.275185400000"
"3443265992","12/02/2019 15:47:48","تطاير أجسام على مركبة","24.998573000000","55.176610500000"
"3443268495","12/02/2019 15:55:04","حادث صدم مبنى او بيوت او معرض- بسيط","25.125114600000","55.215843600000"
"3443263905","12/02/2019 15:42:55","حادث اصطدام بين عدة سيارات- بسيط","25.153520300000","55.226579800000"
"3443266556","12/02/2019 15:48:54","تطاير أجسام على مركبة","25.152439400000","55.226709700000"
"3443270155","12/02/2019 15:59:55","حادث اصطدام بين سيارتين- بسيط","25.212459300000","55.422910800000"
"3443254628","12/02/2019 15:22:41","حادث صدم و هروب- بسيط","25.114315800000","55.213208100000"
"3443255348","12/02/2019 15:23:55","تعطل مركبة على طريق عام","25.090536400000","55.150074100000"
"3443281846","12/02/2019 16:24:12","حادث اصطدام بين سيارتين- بسيط","25.078623300000","55.148887200000"
"3443272152","12/02/2019 16:03:51","حادث اصطدام بين سيارتين- بسيط","25.109182500000","55.189018600000"
"3443273645","12/02/2019 16:07:59","حادث اصطدام بين سيارتين- بسيط","25.080192600000","55.151292900000"
"3443276767","12/02/2019 16:12:22","حادث صدم عمود- بسيط","25.182789400000","55.377012800000"
"3443280804","12/02/2019 16:21:32","حادث اصطدام بين سيارتين- بسيط","25.250109300000","55.341415000000"
"3443268763","12/02/2019 15:56:03","حادث صدم و هروب- بسيط","25.118811400000","55.197547600000"
"3443266728","12/02/2019 15:49:41","حادث اصطدام بين سيارتين- بسيط","25.115123300000","55.218378400000"
"3443253679","12/02/2019 15:20:01","حادث صدم جدار- بسيط","25.117710200000","55.205287100000"
"3443263029","12/02/2019 15:40:34","حادث اصطدام بين سيارتين- بسيط","25.268047800000","55.381297800000"
"3443259073","12/02/2019 15:31:04","حادث صدم حاجز- بسيط","25.192544100000","55.267386000000"
"3443262994","12/02/2019 15:40:27","حادث صدم مبنى او بيوت او معرض- بسيط","25.128189700000","55.217550900000"
"3443267614","12/02/2019 15:52:23","وجود جسم في الشارع","25.137444400000","55.258889300000"
"3443247299","12/02/2019 15:00:45","حادث اصطدام بين سيارتين- بسيط","25.203552300000","55.310552600000"
"3443262668","12/02/2019 15:39:43","حادث اصطدام بين سيارتين- بسيط","25.239102300000","55.349417700000"
"3443258123","12/02/2019 15:29:23","حادث اصطدام بين سيارتين- بسيط","25.183867000000","55.431308800000"
"3443259430","12/02/2019 15:31:41","حادث اصطدام بين سيارتين- بسيط","25.228999000000","55.321424100000"
"3443263392","12/02/2019 15:41:25","حادث صدم و هروب- بسيط","25.097483000000","55.167403100000"
"3443265054","12/02/2019 15:45:43","حادث اصطدام بين سيارتين- بسيط","25.136287400000","55.187176000000"
"3443262054","12/02/2019 15:38:27","حادث ضد مجهول- بسيط","25.098979400000","55.165505400000"
"3443255970","12/02/2019 15:25:12","حادث صدم مبنى او بيوت او معرض- بسيط","25.084516200000","55.375531500000"
"3443262883","12/02/2019 15:40:15","حادث اصطدام بين سيارتين- بسيط","25.114538600000","55.244365100000"
"3443259314","12/02/2019 15:31:28","حادث اصطدام بين سيارتين- بسيط","25.110497700000","55.372734600000"
"3443257952","12/02/2019 15:28:59","حادث اصطدام بين سيارتين- بسيط","25.114642600000","55.234030100000"
"3443254551","12/02/2019 15:22:34","تعطل مركبة على طريق عام","25.175198800000","55.427523000000"
"3443255154","12/02/2019 15:23:39","حادث صدم حاجز- بسيط","25.262016300000","55.337935700000"
"3443243802","12/02/2019 14:53:06","حادث ضد مجهول- بسيط","25.192769700000","55.277978600000"
"3443264607","12/02/2019 15:44:53","تطاير أجسام على مركبة","25.236542200000","55.310724800000"
"3443232652","12/02/2019 14:28:17","حادث صدم و هروب- بسيط","25.195644000000","55.282047900000"
"3443244376","12/02/2019 14:54:10","حادث صدم مبنى او بيوت او معرض- بسيط","25.131006700000","55.196927700000"
"3443239928","12/02/2019 14:44:05","حادث اصطدام بين سيارتين- بسيط","25.286177000000","55.427302300000"
"3443246149","12/02/2019 14:57:55","حادث تدهور دراجة- بسيط","25.239702900000","55.320228900000"
"3443250500","12/02/2019 15:10:06","حادث صدم عمود- بسيط","25.041836500000","55.116866200000"
"3443253905","12/02/2019 15:20:48","حادث صدم حاجز- بسيط","25.126830200000","55.186027100000"
"3443252927","12/02/2019 15:17:44","تطاير أجسام على مركبة","25.089103600000","55.330451700000"
"3443248864","12/02/2019 15:05:05","حادث صدم و هروب- بسيط","25.230946200000","55.363912000000"
"3443218556","12/02/2019 13:50:03","حادث صدم دراجة- بسيط","25.227104300000","55.471876600000"
"3443244525","12/02/2019 14:54:31","تطاير أجسام على مركبة","25.232501900000","55.326216700000"
"3443216637","12/02/2019 13:44:11","حادث صدم جدار- بسيط","25.009270000000","55.089148700000"
"3443209338","12/02/2019 13:24:55","حادث صدم مبنى او بيوت او معرض- بسيط","25.123528400000","55.241982600000"
"3443219882","12/02/2019 13:53:40","حادث اصطدام بين سيارتين- بسيط","25.159302500000","55.390842000000"
"3443240774","12/02/2019 14:45:51","حادث اصطدام بين سيارتين- بسيط","25.226875400000","55.321682000000"
"3443235895","12/02/2019 14:35:44","تعطل اشارة ضوئية","25.081422700000","55.249858000000"
"3443230799","12/02/2019 14:25:33","حادث اصطدام بين سيارتين- بسيط","24.997809100000","55.184285600000"
"3443229167","12/02/2019 14:20:58","وجود جسم في الشارع","25.017409500000","55.133881700000"
"3443244456","12/02/2019 14:54:23","حادث اصطدام بين سيارتين- بسيط","25.235712600000","55.316960300000"
"3443230191","12/02/2019 14:23:54","وجود جسم في الشارع","25.109263700000","55.239659500000"
"3443238125","12/02/2019 14:40:29","حادث اصطدام بين سيارتين- بسيط","25.227891300000","55.401968300000"
"3443226817","12/02/2019 14:13:31","حادث صدم حاجز- بسيط","25.185378900000","55.258143400000"
"3443223275","12/02/2019 14:05:30","تطاير أجسام على مركبة","25.234192700000","55.357274000000"
"3443227481","12/02/2019 14:15:50","حادث صدم و هروب- بسيط","25.112853100000","55.207470700000"
"3443217335","12/02/2019 13:46:22","وجود جسم في الشارع","25.233698400000","55.564162500000"
"3443242782","12/02/2019 14:51:02","حادث صدم مبنى او بيوت او معرض- بسيط","25.259746400000","55.270982700000"
"3443217531","12/02/2019 13:46:54","تعطل مركبة على طريق عام","25.236694800000","55.344201100000"
"3443211368","12/02/2019 13:30:39","حادث اصطدام بين سيارتين- بسيط","25.138340600000","55.255068200000"
"3443214822","12/02/2019 13:39:15","حادث صدم جدار- بسيط","25.272984300000","55.426587900000"
"3443219414","12/02/2019 13:53:05","حادث اصطدام بين سيارتين- بسيط","25.152569300000","55.408483200000"
"3443220277","12/02/2019 13:55:00","حادث صدم دراجة- متوسط","25.270221100000","55.315886000000"
"3443218903","12/02/2019 13:51:25","تعطل مركبة على طريق عام","25.071319500000","55.139493300000"
"3443224340","12/02/2019 14:07:47","تعطل مركبة على طريق عام","24.922772600000","55.098522600000"
"3443223639","12/02/2019 14:06:39","حادث اصطدام بين سيارتين- بسيط","25.242386700000","55.275409900000"
"3443217086","12/02/2019 13:45:42","حادث صدم و هروب- بسيط","25.043392500000","55.242108900000"
"3443206731","12/02/2019 13:18:21","حادث اصطدام بين سيارتين- بسيط","25.201135300000","55.310899400000"
"3443209201","12/02/2019 13:24:27","حادث اصطدام بين سيارتين- بسيط","25.128179800000","55.225423400000"
"3443213501","12/02/2019 13:36:29","وجود جسم في الشارع","25.009642900000","55.096394900000"
"3443194864","12/02/2019 12:50:39","حادث صدم رصيف- بسيط","24.796390800000","56.114158500000"
"3443206456","12/02/2019 13:17:37","تعطل مركبة على طريق عام","25.119504600000","55.363791200000"
"3443182516","12/02/2019 12:28:22","تعطل مركبة على طريق عام","25.274429900000","55.416906700000"
"3443179186","12/02/2019 12:22:07","حادث صدم رصيف- بسيط","25.176084700000","55.227599600000"
"3443206884","12/02/2019 13:18:38","تعطل مركبة على طريق عام","25.128110900000","55.209466800000"
"3443202781","12/02/2019 13:09:11","حادث دهس رجل- بسيط","25.280318900000","55.331762700000"
"3443207262","12/02/2019 13:19:42","حادث صدم جدار- بسيط","25.219940700000","55.426406600000"
"3443199766","12/02/2019 13:00:49","حادث صدم جدار- بسيط","25.184440800000","55.259589300000"
"3443201322","12/02/2019 13:05:12","حادث اصطدام بين سيارتين- بسيط","25.191143600000","55.296077000000"
"3443110403","12/02/2019 10:07:47","حادث حريق في مركبة- بسيط","25.076915100000","55.400340400000"
"3443131722","12/02/2019 10:52:14","حادث صدم رصيف- بسيط","25.159329400000","55.269755000000"
"3443163988","12/02/2019 11:52:24","حادث ضد مجهول- بسيط","25.170731800000","55.262092900000"
"3443165978","12/02/2019 11:56:30","حادث اصطدام بين سيارتين- بسيط","25.183194600000","55.380357800000"
"3443194061","12/02/2019 12:49:05","حادث اصطدام بين سيارتين- بسيط","25.214110800000","55.274101700000"
"3443175547","12/02/2019 12:16:01","حادث حريق في مركبة- بسيط","25.110848300000","55.144997900000"
"3443198095","12/02/2019 12:57:43","حادث صدم جدار- بسيط","25.232801700000","55.320981700000"
"3443186641","12/02/2019 12:34:54","حادث اصطدام بين سيارتين- بسيط","25.127097900000","55.209765000000"
"3443191905","12/02/2019 12:45:18","تعطل مركبة على طريق عام","25.102512100000","55.178655100000"
"3443180701","12/02/2019 12:25:08","حادث اصطدام بين سيارتين- بسيط","25.077944800000","55.245715500000"
"3443192967","12/02/2019 12:47:18","حادث صدم عمود- بسيط","24.992856900000","55.127085200000"
"3443201702","12/02/2019 13:06:41","حادث اصطدام بين سيارتين- بسيط","25.189036800000","55.300246400000"
"3443200994","12/02/2019 13:04:14","حادث اصطدام بين سيارتين- بسيط","25.293121500000","55.327133200000"
"3443167049","12/02/2019 11:59:17","حادث اصطدام بين سيارتين- بسيط","24.949762300000","55.117703200000"
"3443179379","12/02/2019 12:22:37","حادث صدم جدار- بسيط","25.116474800000","55.201661600000"
"3443174838","12/02/2019 12:14:55","حادث اصطدام بين عدة سيارات- بسيط","25.129863300000","55.210763100000"
"3443181238","12/02/2019 12:26:21","حادث اصطدام بين عدة سيارات- بسيط","25.154512900000","55.402758100000"
"3443176036","12/02/2019 12:16:54","حادث حريق في مركبة- بسيط","25.122756600000","55.127335800000"
"3443191307","12/02/2019 12:44:06","حادث اصطدام بين سيارتين- بسيط","25.130376400000","55.415659000000"
"3443194162","12/02/2019 12:49:17","وجود جسم في الشارع","25.282379700000","55.357489500000"
"3443180051","12/02/2019 12:23:48","حادث صدم عمود- بسيط","25.213288200000","55.405250800000"
"3443191022","12/02/2019 12:43:34","حادث اصطدام بين سيارتين- بسيط","25.110988900000","55.389361900000"
"3443187030","12/02/2019 12:35:39","حادث اصطدام بين سيارتين- بسيط","25.230170400000","55.323421900000"
"3443184863","12/02/2019 12:32:36","حادث صدم عمود- بسيط","24.952153700000","55.262236500000"
"3443189145","12/02/2019 12:40:15","حادث اصطدام بين سيارتين- بسيط","25.127868800000","55.214167300000"
"3443161046","12/02/2019 11:48:04","حادث دهس رجل- بسيط","25.281754300000","55.333766400000"
"3443154119","12/02/2019 11:34:09","حادث صدم حاجز- بسيط","25.078856000000","55.166237900000"
"3443141105","12/02/2019 11:11:00","حادث صدم عمود- بسيط","25.048981200000","55.198648700000"
"3443160043","12/02/2019 11:46:05","حادث صدم جدار- بسيط","25.212605600000","55.407335500000"
"3443161295","12/02/2019 11:48:30","حادث صدم و هروب- بسيط","25.260609300000","55.284959100000"
"3443171622","12/02/2019 12:08:03","حادث صدم جدار- بسيط","25.234680300000","55.309965300000"
"3443172996","12/02/2019 12:10:58","حادث اصطدام بين سيارتين- بسيط","25.129863300000","55.210763100000"
"3443172996","12/02/2019 12:10:58","حادث اصطدام بين سيارتين- بسيط","25.036741200000","55.590425500000"
"3443174281","12/02/2019 12:13:48","حادث صدم عمود- بسيط","25.184519800000","55.342869900000"
"3443171211","12/02/2019 12:07:26","تعطل مركبة على طريق عام","25.243446000000","55.404863500000"
"3443169081","12/02/2019 12:03:39","حادث صدم عمود- بسيط","25.259571900000","55.305117500000"
"3443167674","12/02/2019 12:01:16","حادث صدم لوحة إرشادية- بسيط","25.193884200000","55.400423200000"
"3443167742","12/02/2019 12:01:28","حادث اصطدام بين سيارتين- بسيط","25.191189000000","55.281685200000"
"3443135175","12/02/2019 10:59:14","حادث صدم رصيف- بسيط","25.107153200000","55.380348500000"
"3443129867","12/02/2019 10:48:59","حادث ضد مجهول- بسيط","25.267084900000","55.325336400000"
"3443133498","12/02/2019 10:55:41","تعطل مركبة على طريق عام","25.248945700000","55.404996000000"
"3443131349","12/02/2019 10:51:35","حادث اصطدام بين سيارتين- بسيط","25.115696000000","55.203989700000"
"3443124941","12/02/2019 10:39:51","حادث ضد مجهول- بسيط","25.118062400000","55.202874800000"
"3443130331","12/02/2019 10:50:00","حادث صدم رصيف- متوسط","25.251195000000","55.337101500000"
"3443111531","12/02/2019 10:09:39","حادث صدم جدار- بسيط","25.035263100000","55.185762900000"
"3443131846","12/02/2019 10:52:43","حادث تدهور دراجة","25.170809500000","55.226159000000"
"3443124426","12/02/2019 10:38:53","حادث صدم جدار- بسيط","25.068274100000","55.131993700000"
"3443125745","12/02/2019 10:41:01","حادث اصطدام بين سيارتين- متوسط","25.167262000000","55.465398300000"
"3443159909","12/02/2019 11:45:51","حادث صدم رصيف- بسيط","25.193909800000","55.279313100000"
"3443152777","12/02/2019 11:32:12","حادث اصطدام بين سيارتين- بسيط","25.274198700000","55.308200500000"
"3443146201","12/02/2019 11:20:36","تعطل مركبة على طريق عام","25.228168200000","55.318205600000"
"3443153220","12/02/2019 11:32:57","حادث اصطدام بين سيارتين- بسيط","25.131921000000","55.187757900000"
"3443152000","12/02/2019 11:30:45","حادث صدم رصيف- بسيط","25.184994000000","55.359142800000"
"3443152952","12/02/2019 11:32:31","حادث اصطدام بين سيارتين- بسيط","25.276285100000","55.364032800000"
"3443161339","12/02/2019 11:48:36","حادث صدم جدار- بسيط","25.184876500000","55.340587200000"
"3443147339","12/02/2019 11:22:22","حادث صدم حاجز- بسيط","25.189090700000","55.266262800000"
"3443162423","12/02/2019 11:49:57","حادث صدم عمود- بسيط","25.084695600000","55.149963600000"
"3443159481","12/02/2019 11:45:13","حادث صدم حاجز- بسيط","25.172230700000","55.253926300000"
"3443150456","12/02/2019 11:28:41","حادث صدم عمود- بسيط","25.254401900000","55.307073600000"
"3443149792","12/02/2019 11:27:20","حادث اصطدام بين سيارتين- بسيط","25.133620600000","55.213119800000"
"3443090204","12/02/2019 09:12:00","حادث تدهور مركبة خفيفة- بسيط","25.227364600000","55.350502500000"
"3443109283","12/02/2019 10:06:00","تعطل اشارة ضوئية","25.175366200000","55.220345900000"
"3443106886","12/02/2019 09:59:54","حادث اصطدام بين سيارتين- بسيط","25.207364400000","55.312882800000"
"3443119514","12/02/2019 10:29:40","حادث صدم عمود- بسيط","25.102962800000","55.167544100000"
"3443111449","12/02/2019 10:09:30","حادث صدم عمود- بسيط","25.080898200000","55.152494400000"
"3443115520","12/02/2019 10:20:44","حادث اصطدام بين سيارتين- بسيط","24.953149500000","55.231851300000"
"3443124310","12/02/2019 10:38:34","وجود جسم في الشارع","25.182501700000","55.303476000000"
"3443125688","12/02/2019 10:40:55","حادث صدم رصيف- بسيط","25.112386700000","55.408038800000"
"3443120457","12/02/2019 10:31:08","حادث اصطدام بين سيارتين- بسيط","25.279407400000","55.414676800000"
"3443119656","12/02/2019 10:29:58","حادث اصطدام بين سيارتين- بسيط","25.268810000000","55.400196900000"
"3443124974","12/02/2019 10:39:53","حادث صدم دراجة- بسيط","25.222768300000","55.339241700000"
"3443108899","12/02/2019 10:05:19","حادث صدم اشارة مرورية- بسيط","25.173670000000","55.221632800000"
"3443130475","12/02/2019 10:50:12","حادث صدم رصيف- بسيط","25.177804300000","55.252597100000"
"3443126151","12/02/2019 10:41:30","حادث صدم جدار- بسيط","25.208725300000","55.245378100000"
"3443146653","12/02/2019 11:21:18","حادث ضد مجهول- بسيط","25.148848400000","55.490942000000"
"3443141383","12/02/2019 11:11:49","تعطل مركبة على طريق عام","25.261428200000","55.375343400000"
"3443146173","12/02/2019 11:20:33","حادث صدم لوحة إرشادية- بسيط","25.269343700000","55.320691100000"
"3443147427","12/02/2019 11:22:28","حادث صدم رصيف- بسيط","25.252375700000","55.309188300000"
"3443147427","12/02/2019 11:22:28","حادث صدم رصيف- بسيط","25.217816900000","55.327524300000"
"3443140473","12/02/2019 11:09:24","حادث اصطدام بين سيارتين- بسيط","25.123535800000","55.411756300000"
"3443104021","12/02/2019 09:49:40","حادث صدم عمود- بسيط","25.077879300000","55.153128900000"
"3443106232","12/02/2019 09:57:27","حادث صدم جدار- بسيط","24.974879000000","55.200683700000"
"3443095054","12/02/2019 09:26:08","حادث صدم رصيف- بسيط","25.228048400000","55.316801900000"
"3443128081","12/02/2019 10:44:56","حادث اصطدام بين سيارتين- بسيط","25.219109000000","55.315010100000"
"3443124664","12/02/2019 10:39:20","حادث ضد مجهول- بسيط","25.130801700000","55.230963100000"
"3443124539","12/02/2019 10:39:12","حادث صدم جدار- بسيط","25.270106300000","55.318594700000"
"3443113931","12/02/2019 10:17:42","حادث صدم دراجة- بسيط","25.220517400000","55.262879000000"
"3443113998","12/02/2019 10:17:54","حادث صدم حاجز- بسيط","25.172395100000","55.313250400000"
"3443116462","12/02/2019 10:22:52","حادث صدم رصيف- بسيط","25.291028000000","55.383236000000"
"3443117782","12/02/2019 10:25:56","حادث صدم رصيف- بسيط","25.168582500000","55.457187300000"
"3443130510","12/02/2019 10:50:14","حادث صدم لوحة إرشادية- بسيط","25.219486900000","55.326654100000"
"3443130712","12/02/2019 10:50:30","حادث ضد مجهول- بسيط","25.251054400000","55.293755900000"
"3443120657","12/02/2019 10:31:32","حادث صدم رصيف- بسيط","25.111232600000","55.395081600000"
"3443097120","12/02/2019 09:31:04","حادث اصطدام بين سيارتين- بسيط","25.258640100000","55.325836100000"
"3443103629","12/02/2019 09:48:34","حادث صدم حاجز- بسيط","25.120039900000","55.206009100000"
"3443105884","12/02/2019 09:55:42","حادث اصطدام بين سيارتين- بسيط","25.264154400000","55.375107600000"
"3443106770","12/02/2019 09:59:22","حادث صدم و هروب- بسيط","25.220137600000","55.252767300000"
"3443099008","12/02/2019 09:36:49","حادث صدم رصيف- بسيط","25.091978500000","55.371430600000"
"3443107450","12/02/2019 10:01:22","حادث صدم حاجز- بسيط","25.244465900000","55.400326200000"
"3443113441","12/02/2019 10:16:30","وجود جسم في الشارع","25.185935300000","55.251957700000"
"3443107115","12/02/2019 10:00:39","حادث اصطدام بين سيارتين- بسيط","25.126362800000","55.207863700000"
"3443114475","12/02/2019 10:18:52","حادث اصطدام بين سيارتين- بسيط","25.251165200000","55.346395500000"
"3443099697","12/02/2019 09:38:14","حادث اصطدام بين عدة سيارات- بسيط","25.183922600000","55.405347400000"
"3443101246","12/02/2019 09:42:16","حادث اصطدام بين سيارتين- بسيط","25.084804900000","55.143589300000"
"3443114475","12/02/2019 10:18:52","حادث اصطدام بين سيارتين- بسيط","25.246947500000","55.342694600000"
"3443100084","12/02/2019 09:39:19","حادث صدم عمود- بسيط","25.169797800000","55.245713200000"
"3443089534","12/02/2019 09:10:02","تطاير أجسام على مركبة","25.257384500000","55.285515300000"
"3443088407","12/02/2019 09:08:06","حادث اصطدام بين سيارتين- بسيط","25.172299900000","55.261237100000"
"3443103797","12/02/2019 09:49:06","حادث تدهور مركبة خفيفة- بسيط","25.181045900000","55.249872400000"
"3443092399","12/02/2019 09:18:40","حادث صدم رصيف- بسيط","24.993039600000","55.151208600000"
"3443088179","12/02/2019 09:07:27","حادث دهس رجل- متوسط","25.173226700000","55.342272300000"
"3443100337","12/02/2019 09:40:26","حادث صدم جدار- بسيط","25.230911600000","55.450949600000"
"3443097445","12/02/2019 09:32:05","حادث صدم حاجز- بسيط","25.119108600000","55.196802400000"
"3443088821","12/02/2019 09:09:00","حادث اصطدام بين سيارتين- بسيط","25.101819500000","55.194849000000"
"3443103734","12/02/2019 09:49:02","حادث اصطدام بين سيارتين","25.267425200000","55.303700100000"
"3443103734","12/02/2019 09:49:02","حادث اصطدام بين سيارتين","25.267418400000","55.303662800000"
"3443084829","12/02/2019 08:59:42","حادث صدم عمود- بسيط","25.274448800000","55.411182500000"
"3443102371","12/02/2019 09:44:52","حادث صدم جدار- بسيط","25.054159100000","55.237273400000"
"3443072343","12/02/2019 08:18:45","تعطل مركبة على طريق عام","25.222448000000","55.296887700000"
"3443080305","12/02/2019 08:45:02","حادث تدهور دراجة- بسيط","25.056630600000","55.152752100000"
"3443080886","12/02/2019 08:46:36","حادث ضد مجهول- بسيط","25.265569100000","55.432592600000"
"3443092714","12/02/2019 09:19:35","حادث اصطدام بين عدة سيارات- بسيط","25.254391800000","55.301481900000"
"3443091666","12/02/2019 09:17:24","تعطل مركبة على طريق عام","25.229628100000","55.315565200000"
